state,city,sb_race,sb_age,sb_marital_status,sb_education,sd_race,sd_age,sd_marital_status,sd_education,time_together,num_monthly_dates,Gifts?,Happy?,Satisfied with give/receive?,Am I getting enough effort/support?,Allowance Type,PPM/Weekly allowance,Allowance Amount,sample,nmd,allowance_amount,per_meet_amount
Michigan,Saginaw,Latin / Hispanic,18-25,Married,Less than High School,White / Caucasian,46-55,Married,Bachelor Degree,Less than a month,3-4,Yes,7.0,6.0,4.0,Monthly Allowance,,"$6k-$6,999",sugar_baby,3.5,6500.0,1857.142857142857
Michigan,Traverse City,White / Caucasian,46-55,Single,Some College,White / Caucasian,56-65,Married,Associate Degree,More than 1 year,3-4,Yes,10.0,9.0,7.0,Monthly Allowance,,"$6k-$6,999",sugar_baby,3.5,6500.0,1857.142857142857
Michigan,Ann Arbor,White / Caucasian,36-45,Divorced,Some College,,46-55,Divorced,Bachelor Degree,4-6 months,3-4,Yes,9.0,8.0,9.0,Monthly Allowance,,"$1k- $1,999",sugar_baby,3.5,1500.0,428.57142857142856
Michigan,Detroit,Latin / Hispanic,26-35,Single,Some College,East Indian,26-35,Single,Bachelor Degree,1-3 months,5-6,No,7.0,7.0,9.0,Pay Per Meet (PPM),$300-$399,,sugar_baby,5.5,1925.0,350.0
Michigan,Waterford,White / Caucasian,18-25,Open Relationship,High School Diploma,Middle Eastern,46-55,Divorced,Some College,Less than a month,5-6,No,10.0,8.0,10.0,Pay Per Meet (PPM),$400-$499,,sugar_baby,5.5,2475.0,450.0
Minnesota,Saint Cloud,White / Caucasian,26-35,Single,Some College,White / Caucasian,46-55,Married,Doctorate,1-3 months,9-10,Yes,8.0,6.0,6.0,Gifts and Experiences,,"$4k-$4,999",sugar_baby,9.5,4500.0,473.6842105263158
Minnesota,Minneapolis,White / Caucasian,18-25,Single,Some College,White / Caucasian,46-55,Divorced,Some College,4-6 months,3-4,Yes,8.0,10.0,10.0,Monthly Allowance,,"$5k-$5,999",sugar_baby,3.5,5500.0,1571.4285714285713
Minnesota,Minneapolis,White / Caucasian,26-35,Single,Bachelor Degree,All sorts,46-55,Single,Bachelor Degree,More than 1 year,3-4,No,8.0,5.0,5.0,Pay Per Meet (PPM),"$2k - $2,999",,sugar_baby,3.5,8750.0,2500.0
Minnesota,Rural Area,White / Caucasian,26-35,Single,Some College,White / Caucasian,46-55,Married,Doctorate,4-6 months,10+,Yes,7.0,7.0,9.0,Monthly Allowance,,"$4k-$4,999",sugar_baby,10.0,4500.0,450.0
Minnesota,Minneapolis,White / Caucasian,26-35,Single,Some College,Middle Eastern,46-55,Open Relationship,Bachelor Degree,4-6 months,5-6,Yes,7.0,6.0,9.0,Monthly Allowance,,"$2k-$2,999",sugar_baby,5.5,2500.0,454.54545454545456
Minnesota,St Paul,White / Caucasian,36-45,Divorced,Associate Degree,White / Caucasian,56-65,Divorced,Masters,More than 1 year,1-2,Yes,7.0,7.0,6.0,Pay Per Meet (PPM),"$1k - $1,999",,sugar_baby,1.5,2250.0,1500.0
Missouri,Kansas City,Black/African Descent,26-35,Single,High School Diploma,Black/African Descent,46-55,Married,Masters,4-6 months,3-4,Yes,8.0,10.0,10.0,Monthly Allowance,,"$5k-$5,999",sugar_baby,3.5,5500.0,1571.4285714285713
Missouri,Kansas City,White / Caucasian,36-45,Divorced,Bachelor Degree,Black/African Descent,36-45,Single,Doctorate,1-3 months,3-4,Yes,8.0,8.0,8.0,Pay Per Meet (PPM),$500-$599,,sugar_baby,3.5,1925.0,550.0
Missouri,Kansas City,Black/African Descent,26-35,Divorced,Some College,Black/African Descent,36-45,Married,Masters,Less than a month,3-4,Yes,10.0,7.0,8.0,Weekly Allowance,$300-$399,,sugar_baby,3.5,1400.0,400.0
Missouri,Kansas City,White / Caucasian,36-45,Single,Bachelor Degree,White / Caucasian,66-75,Divorced,Bachelor Degree,1-3 months,3-4,Yes,4.0,3.0,1.0,Pay Per Meet (PPM),$500-$599,,sugar_baby,3.5,1925.0,550.0
Missouri,Kansas City,Black/African Descent,26-35,Single,Some College,Black/African Descent,36-45,Married,Masters,1-3 months,3-4,"Yes, No",8.0,6.0,10.0,Weekly Allowance,$300-$399,,sugar_baby,3.5,1400.0,400.0
Missouri,St. Louis,White / Caucasian,26-35,Single,Masters,Middle Eastern,26-35,Married,Doctorate,1-3 months,5-6,Yes,10.0,8.0,9.0,Pay Per Meet (PPM),$500-$599,,sugar_baby,5.5,3025.0,550.0
Missouri,Kansas City,Black/African Descent,36-45,Divorced,Bachelor Degree,White / Caucasian,66-75,Married,Masters,More than 1 year,1-2,Yes,8.0,8.0,10.0,Monthly Allowance,,"$2k-$2,999",sugar_baby,1.5,2500.0,1666.6666666666667
Missouri,St. Louis,White / Caucasian,36-45,Divorced,Masters,White / Caucasian,46-55,Married,Bachelor Degree,Less than a month,3-4,No,5.0,5.0,3.0,Pay Per Meet (PPM),< $300,,sugar_baby,3.5,525.0,150.0
Missouri,St Louis,White / Caucasian,36-45,Divorced,Masters,White / Caucasian,36-45,Married,Bachelor Degree,Less than a month,1-2,No,5.0,6.0,7.0,Pay Per Meet (PPM),$300-$399,,sugar_baby,1.5,525.0,350.0
Missouri,Kansas City,White / Caucasian,36-45,Divorced,Bachelor Degree,White / Caucasian,46-55,Separated,Masters,More than 1 year,10+,Yes,10.0,10.0,10.0,Monthly Allowance,,"$5k-$5,999",sugar_baby,10.0,5500.0,550.0
Nebraska,Lincoln,Black/African Descent,26-35,Open Relationship,Some College,White / Caucasian,36-45,Single,Doctorate,7-9 months,3-4,No,10.0,10.0,10.0,Pay Per Meet (PPM),"$1k - $1,999",,sugar_baby,3.5,5250.0,1500.0
Nebraska,Omaha,Black/African Descent,36-45,Single,Bachelor Degree,White / Caucasian,26-35,Married,Masters,1-3 months,3-4,Yes,8.0,8.0,8.0,Weekly Allowance,$500-$599,,sugar_baby,3.5,2200.0,628.5714285714286
Nebraska,Omaha,Mixed,26-35,Single,Some College,Mixed,66-75,Divorced,Doctorate,Less than a month,1-2,Yes,6.0,5.0,10.0,Monthly Allowance,,"$4k-$4,999",sugar_baby,1.5,4500.0,3000.0
Nebraska,Hastings,White / Caucasian,26-35,Single,Some College,Any,56-65,Single,Associate Degree,4-6 months,3-4,"Yes, No",9.0,10.0,5.0,Pay Per Meet (PPM),"$1k - $1,999",,sugar_baby,3.5,5250.0,1500.0
Nebraska,Hastings,White / Caucasian,26-35,Single,Some College,Any,36-45,Single,Masters,4-6 months,3-4,"Yes, No",5.0,5.0,5.0,Pay Per Meet (PPM),< $300,,sugar_baby,3.5,525.0,150.0
Ohio,Fairfield,White / Caucasian,26-35,Single,Some College,White / Caucasian,36-45,Divorced,Some College,More than 1 year,3-4,Yes,3.0,3.0,8.0,Pay Per Meet (PPM),$500-$599,,sugar_baby,3.5,1925.0,550.0
Ohio,Toledo,White / Caucasian,18-25,Single,Bachelor Degree,White / Caucasian,36-45,Single,Masters,Less than a month,1-2,Yes,4.0,4.0,4.0,Pay Per Meet (PPM),$500-$599,,sugar_baby,1.5,825.0,550.0
Ohio,Columbus,White / Caucasian,18-25,Single,Some College,White / Caucasian,36-45,Divorced,Bachelor Degree,7-9 months,10+,Yes,10.0,10.0,10.0,Monthly Allowance,,"$5k-$5,999",sugar_baby,10.0,5500.0,550.0
Ohio,Columbus,rather not say,18-25,Single,Some College,rather not say,36-45,Married,Masters,4-6 months,3-4,Yes,9.0,8.0,9.0,Pay Per Meet (PPM),$800-$899,,sugar_baby,3.5,2975.0,850.0
Ohio,Englewood,White / Caucasian,26-35,Single,Associate Degree,White / Caucasian,46-55,Married,High School Diploma,More than 1 year,3-4,Yes,9.0,3.0,7.0,Monthly Allowance,,"$1k- $1,999",sugar_baby,3.5,1500.0,428.57142857142856
Ohio,Akron,White / Caucasian,18-25,Single,High School Diploma,White / Caucasian,66-75,Single,Bachelor Degree,1-3 months,3-4,No,1.0,1.0,1.0,Pay Per Meet (PPM),< $300,,sugar_baby,3.5,525.0,150.0
Ohio,Dublin,White / Caucasian,26-35,Single,Some College,White / Caucasian,56-65,Divorced,High School Diploma,More than 1 year,3-4,No,4.0,1.0,1.0,Pay Per Meet (PPM),$300-$399,,sugar_baby,3.5,1225.0,350.0
Ohio,Dayton,White / Caucasian,26-35,Single,Bachelor Degree,White / Caucasian,56-65,Married,Masters,More than 1 year,3-4,No,7.0,4.0,5.0,Pay Per Meet (PPM),$500-$599,,sugar_baby,3.5,1925.0,550.0
Ohio,Ashland,White / Caucasian,26-35,Open Relationship,High School Diploma,White / Caucasian,36-45,Open Relationship,Some College,More than 1 year,3-4,Yes,10.0,7.0,5.0,Pay Per Meet (PPM),$500-$599,,sugar_baby,3.5,1925.0,550.0
