state,city,sb_race,sb_age,sb_marital_status,sb_education,sd_race,sd_age,sd_marital_status,sd_education,time_together,num_monthly_dates,Gifts?,Happy?,Satisfied with give/receive?,Am I getting enough effort/support?,Allowance Type,PPM/Weekly allowance,Allowance Amount,sample,nmd,allowance_amount,per_meet_amount
Pennsylvania,Pittsburgh,White / Caucasian,46-55,Divorced,Some College,White / Caucasian,56-65,Divorced,Masters,1-3 months,3-4,Yes,5.0,5.0,3.0,Monthly Allowance,,"$2k-$2,999",sugar_baby,3.5,2500.0,714.2857142857143
Pennsylvania,Pittsburgh,White / Caucasian,36-45,Divorced,Masters,White / Caucasian,56-65,Divorced,Bachelor Degree,Less than a month,1-2,Yes,8.0,8.0,8.0,Pay Per Meet (PPM),$500-$599,,sugar_baby,1.5,825.0,550.0
Pennsylvania,philadelphia,White / Caucasian,18-25,Single,Some College,White / Caucasian,56-65,Single,High School Diploma,1-3 months,1-2,Yes,8.0,8.0,8.0,Pay Per Meet (PPM),$300-$399,,sugar_baby,1.5,525.0,350.0
Pennsylvania,philadelphia,White / Caucasian,18-25,Single,Some College,White / Caucasian,56-65,Single,High School Diploma,1-3 months,1-2,Yes,8.0,8.0,8.0,Pay Per Meet (PPM),$300-$399,,sugar_baby,1.5,525.0,350.0
Pennsylvania,Philadelphia,Middle Eastern,26-35,Single,Masters,Asian,56-65,Married,Doctorate,7-9 months,1-2,No,1.0,1.0,1.0,Pay Per Meet (PPM),< $300,,sugar_baby,1.5,225.0,150.0
Pennsylvania,Pittsburgh,White / Caucasian,46-55,Separated,Masters,White / Caucasian,66-75,Divorced,Masters,Less than a month,3-4,No,6.0,5.0,6.0,Monthly Allowance,,"$4k-$4,999",sugar_baby,3.5,4500.0,1285.7142857142858
Pennsylvania,Pittsburgh,White / Caucasian,36-45,Divorced,Less than High School,Asian,66-75,Separated,Some College,Less than a month,3-4,Yes,7.0,6.0,5.0,Weekly Allowance,$300-$399,,sugar_baby,3.5,1400.0,400.0
Pennsylvania,Shippensburg,White / Caucasian,18-25,Single,Bachelor Degree,White / Caucasian,18-25,Single,Bachelor Degree,1-3 months,1-2,Yes,4.0,5.0,4.0,Weekly Allowance,$500-$599,,sugar_baby,1.5,2200.0,1466.6666666666667
Pennsylvania,Pittsburgh,White / Caucasian,26-35,Married,Bachelor Degree,White / Caucasian,56-65,Married,Masters,More than 1 year,3-4,Yes,7.0,5.0,4.0,Pay Per Meet (PPM),$500-$599,,sugar_baby,3.5,1925.0,550.0
Pennsylvania,philadelphia,Latin / Hispanic,18-25,Single,Some College,White / Caucasian,36-45,Single,Masters,4-6 months,3-4,Yes,9.0,8.0,9.0,Weekly Allowance,$800-$899,,sugar_baby,3.5,3400.0,971.4285714285714
Rhode Island,Providence,Black/African Descent,26-35,Single,Some College,,56-65,Married,Masters,1-3 months,3-4,No,5.0,1.0,1.0,Weekly Allowance,$300-$399,,sugar_baby,3.5,1400.0,400.0
Rhode Island,Cranston,White / Caucasian,26-35,Single,Some College,White / Caucasian,36-45,Single,Bachelor Degree,7-9 months,3-4,Yes,3.0,8.0,10.0,Pay Per Meet (PPM),$500-$599,,sugar_baby,3.5,1925.0,550.0
Rhode Island,Providence,White / Caucasian,26-35,Single,Associate Degree,White / Caucasian,56-65,Divorced,Masters,4-6 months,3-4,No,8.0,7.0,5.0,Pay Per Meet (PPM),"$1k - $1,999",,sugar_baby,3.5,5250.0,1500.0
Rhode Island,Newport,White / Caucasian,18-25,Single,Some College,White / Caucasian,46-55,Divorced,Bachelor Degree,Less than a month,3-4,Yes,6.0,3.0,5.0,Pay Per Meet (PPM),$400-$499,,sugar_baby,3.5,1575.0,450.0
Rhode Island,Providence,Mixed,18-25,Single,Less than High School,Pacific Islander,56-65,Divorced,Some College,1-3 months,3-4,Yes,5.0,5.0,5.0,Monthly Allowance,,"$4k-$4,999",sugar_baby,3.5,4500.0,1285.7142857142858
Rhode Island,Providence,Latin / Hispanic,26-35,Single,High School Diploma,White / Caucasian,36-45,Single,Bachelor Degree,Less than a month,1-2,Yes,1.0,1.0,1.0,Pay Per Meet (PPM),$500-$599,,sugar_baby,1.5,825.0,550.0
Vermont,Stowe,Mixed,26-35,Single,Bachelor Degree,White / Caucasian,56-65,Married,Masters,More than 1 year,3-4,Yes,7.0,7.0,7.0,Monthly Allowance,,"$9k-$9,999",sugar_baby,3.5,9500.0,2714.285714285714
New York,albany,White / Caucasian,26-35,Single,Bachelor Degree,White / Caucasian,46-55,Divorced,Masters,1-3 months,5-6,No,2.0,1.0,1.0,Pay Per Meet (PPM),< $300,,sugar_baby,5.5,825.0,150.0
New York,Manhattan,Latin / Hispanic,26-35,Single,Bachelor Degree,Latin / Hispanic,36-45,Married,Bachelor Degree,Less than a month,3-4,No,4.0,7.0,9.0,Monthly Allowance,,"$1k- $1,999",sugar_baby,3.5,1500.0,428.57142857142856
New York,new york,Mixed,18-25,Single,Bachelor Degree,Middle Eastern,36-45,Married,Masters,More than 1 year,3-4,Yes,4.0,3.0,3.0,Monthly Allowance,,"$3k-$3,999",sugar_baby,3.5,3500.0,1000.0
Connecticut,New Haven,White / Caucasian,18-25,Single,Some College,White / Caucasian,46-55,Divorced,Doctorate,More than 1 year,10+,Yes,9.0,10.0,10.0,Monthly Allowance,,$8-$8.999,sugar_baby,10.0,8500.0,850.0
New York,Nyc,White / Caucasian,26-35,Single,Masters,White / Caucasian,46-55,Married,Bachelor Degree,4-6 months,1-2,No,5.0,5.0,2.0,Pay Per Meet (PPM),"$1k - $1,999",,sugar_baby,1.5,2250.0,1500.0
Connecticut,Guilford,White / Caucasian,26-35,Single,Some College,White / Caucasian,56-65,Divorced,Masters,1-3 months,3-4,Yes,7.0,7.0,7.0,Pay Per Meet (PPM),$700-$799,,sugar_baby,3.5,2625.0,750.0
New York,Buffalo,Black/African Descent,18-25,Single,Some College,,36-45,Married,Bachelor Degree,1-3 months,3-4,No,5.0,5.0,5.0,Pay Per Meet (PPM),< $300,,sugar_baby,3.5,525.0,150.0
New York,NYC,White / Caucasian,26-35,Single,Masters,,46-55,Single,Bachelor Degree,Less than a month,3-4,No,6.0,6.0,5.0,Weekly Allowance,"$1k - $1,999",,sugar_baby,3.5,6000.0,1714.2857142857142
New Jersey,Keyport,White / Caucasian,36-45,Divorced,Associate Degree,Black/African Descent,36-45,Married,Bachelor Degree,1-3 months,3-4,Yes,4.0,3.0,5.0,Weekly Allowance,$500-$599,,sugar_baby,3.5,2200.0,628.5714285714286
Pennsylvania,Pittsburgh,Middle Eastern,18-25,Single,Some College,Asian,36-45,Married,Masters,More than 1 year,5-6,Yes,8.0,8.0,5.0,Weekly Allowance,$500-$599,,sugar_baby,5.5,2200.0,400.0
Connecticut,Fairfield,Black/African Descent,26-35,Single,Bachelor Degree,White / Caucasian,56-65,Married,Doctorate,1-3 months,5-6,Yes,6.0,6.0,7.0,Monthly Allowance,,"$7k-$7,999",sugar_baby,5.5,7500.0,1363.6363636363637
New York,New York City,Black/African Descent,26-35,Single,Masters,White / Caucasian,56-65,Married,Doctorate,Less than a month,3-4,Yes,5.0,5.0,5.0,Monthly Allowance,,"$3k-$3,999",sugar_baby,3.5,3500.0,1000.0
New York,Port Jefferson,White / Caucasian,18-25,Single,Some College,White / Caucasian,36-45,Single,High School Diploma,More than 1 year,7-8,Yes,10.0,10.0,10.0,Pay Per Meet (PPM),$400-$499,,sugar_baby,7.5,3375.0,450.0
New York,New York,Mixed,26-35,Married,Bachelor Degree,White / Caucasian,46-55,Married,Masters,1-3 months,3-4,No,7.0,7.0,6.0,Pay Per Meet (PPM),$900-$999,,sugar_baby,3.5,3325.0,950.0
New York,New York,Mixed,26-35,Married,Bachelor Degree,White / Caucasian,46-55,Married,Masters,4-6 months,1-2,No,6.0,6.0,6.0,Pay Per Meet (PPM),$900-$999,,sugar_baby,1.5,1425.0,950.0
New York,New York,Mixed,26-35,Married,Bachelor Degree,White / Caucasian,46-55,Married,Masters,Less than a month,1-2,Yes,8.0,8.0,7.0,Pay Per Meet (PPM),"$2k - $2,999",,sugar_baby,1.5,3750.0,2500.0
New York,New York,Mixed,26-35,Married,Bachelor Degree,White / Caucasian,76+,Widow,Doctorate,1-3 months,1-2,Yes,8.0,9.0,9.0,Monthly Allowance,,$8-$8.999,sugar_baby,1.5,8500.0,5666.666666666667
New York,New York,Mixed,26-35,Married,Masters,White / Caucasian,56-65,Married,Masters,7-9 months,1-2,No,7.0,9.0,8.0,Pay Per Meet (PPM),"$2k - $2,999",,sugar_baby,1.5,3750.0,2500.0
Massachusetts,Boston,Mixed,56-65,Single,Masters,White / Caucasian,56-65,Divorced,Doctorate,Less than a month,1-2,Yes,5.0,4.0,4.0,Pay Per Meet (PPM),"$1k - $1,999",,sugar_baby,1.5,2250.0,1500.0
New York,New York,Black/African Descent,26-35,Single,Masters,White / Caucasian,46-55,Separated,Masters,1-3 months,1-2,No,9.0,10.0,10.0,Pay Per Meet (PPM),"$1k - $1,999",,sugar_baby,1.5,2250.0,1500.0
New York,nyc,White / Caucasian,18-25,Single,Bachelor Degree,White / Caucasian,26-35,Single,Bachelor Degree,1-3 months,3-4,No,8.0,8.0,8.0,Pay Per Meet (PPM),$800-$899,,sugar_baby,3.5,2975.0,850.0
New York,New York,White / Caucasian,26-35,Single,Bachelor Degree,Mixed,46-55,Single,Bachelor Degree,Less than a month,1-2,Yes,8.0,8.0,7.0,Pay Per Meet (PPM),$800-$899,,sugar_baby,1.5,1275.0,850.0
New Jersey,Old bridge,White / Caucasian,36-45,Single,Associate Degree,East Indian,36-45,Married,Bachelor Degree,More than 1 year,1-2,Yes,8.0,6.0,8.0,Pay Per Meet (PPM),$500-$599,,sugar_baby,1.5,825.0,550.0
New York,Manhattan,White / Caucasian,26-35,Single,Bachelor Degree,White / Caucasian,36-45,Single,Doctorate,Less than a month,1-2,No,5.0,5.0,5.0,Pay Per Meet (PPM),$500-$599,,sugar_baby,1.5,825.0,550.0
Connecticut,fairfield,White / Caucasian,26-35,Single,Masters,Asian,36-45,Open Relationship,Masters,4-6 months,3-4,Yes,8.0,8.0,7.0,Monthly Allowance,,"$2k-$2,999",sugar_daddy,3.5,2500.0,714.2857142857143
Connecticut,Norwalk,White / Caucasian,26-35,Single,Doctorate,Asian,36-45,Open Relationship,Masters,1-3 months,1-2,Yes,9.0,9.0,9.0,Pay Per Meet (PPM),$400-$499,,sugar_daddy,1.5,675.0,450.0
Connecticut,West Hartford,White / Caucasian,26-35,Open Relationship,Doctorate,Asian,36-45,Open Relationship,Masters,1-3 months,1-2,Yes,9.0,9.0,9.0,Pay Per Meet (PPM),$500-$599,,sugar_daddy,1.5,825.0,550.0
Connecticut,Bristol,White / Caucasian,26-35,Single,Some College,White / Caucasian,46-55,Open Relationship,Bachelor Degree,More than 1 year,9-10,Yes,8.0,7.0,8.0,Monthly Allowance,,"$4k-$4,999",sugar_daddy,9.5,4500.0,473.6842105263158
Connecticut,Greenwich,White / Caucasian,26-35,Single,High School Diploma,White / Caucasian,46-55,Divorced,Masters,More than 1 year,1-2,Yes,8.0,8.0,6.0,Pay Per Meet (PPM),$400-$499,,sugar_daddy,1.5,675.0,450.0
Connecticut,greenwich,Latin / Hispanic,18-25,Single,High School Diploma,White / Caucasian,36-45,Married,Bachelor Degree,More than 1 year,1-2,Yes,8.0,8.0,8.0,Pay Per Meet (PPM),$500-$599,,sugar_daddy,1.5,825.0,550.0
Connecticut,Bridgeport,Latin / Hispanic,18-25,Single,High School Diploma,Latin / Hispanic,26-35,Single,Masters,4-6 months,1-2,No,10.0,10.0,10.0,Monthly Allowance,,"$1k- $1,999",sugar_daddy,1.5,1500.0,1000.0
Connecticut,New Haven,White / Caucasian,18-25,Single,High School Diploma,Latin / Hispanic,36-45,Single,Doctorate,Less than a month,1-2,Yes,10.0,8.0,8.0,Pay Per Meet (PPM),$900-$999,,sugar_daddy,1.5,1425.0,950.0
Connecticut,Waterbury,White / Caucasian,26-35,Single,Some College,White / Caucasian,36-45,Married,Some College,More than 1 year,3-4,No,8.0,8.0,8.0,Pay Per Meet (PPM),< $300,,sugar_daddy,3.5,525.0,150.0
Connecticut,Hartford,Latin / Hispanic,18-25,Single,High School Diploma,East Indian,36-45,Married,Bachelor Degree,Less than a month,1-2,No,6.0,6.0,6.0,Pay Per Meet (PPM),< $300,,sugar_daddy,1.5,225.0,150.0
Connecticut,Meriden,White / Caucasian,18-25,Single,High School Diploma,Latin / Hispanic,36-45,Divorced,Bachelor Degree,7-9 months,3-4,No,8.0,10.0,8.0,Weekly Allowance,$500-$599,,sugar_daddy,3.5,2200.0,628.5714285714286
Connecticut,Hartford,White / Caucasian,18-25,Single,Bachelor Degree,Asian,36-45,Divorced,Bachelor Degree,10-12 months,1-2,No,6.0,8.0,5.0,Pay Per Meet (PPM),$300-$399,,sugar_daddy,1.5,525.0,350.0
Connecticut,Newtown,White / Caucasian,18-25,Single,Some College,White / Caucasian,36-45,Single,Masters,4-6 months,5-6,No,8.0,8.0,8.0,Pay Per Meet (PPM),< $300,,sugar_daddy,5.5,825.0,150.0
Connecticut,Stamford,,36-45,Married,Bachelor Degree,Indian,36-45,Married,Masters,More than 1 year,3-4,Yes,7.0,8.0,7.0,Pay Per Meet (PPM),$300-$399,,sugar_daddy,3.5,1225.0,350.0
Maine,Portland,White / Caucasian,18-25,Single,Bachelor Degree,White / Caucasian,36-45,Married,Bachelor Degree,1-3 months,1-2,Yes,7.0,7.0,7.0,Gifts and Experiences,,"$1k- $1,999",sugar_daddy,1.5,1500.0,1000.0
Maine,augusta,White / Caucasian,26-35,Open Relationship,Bachelor Degree,White / Caucasian,46-55,Married,Doctorate,More than 1 year,1-2,No,9.0,8.0,7.0,Pay Per Meet (PPM),$500-$599,,sugar_daddy,1.5,825.0,550.0
Massachusetts,Boston,Black/African Descent,26-35,Open Relationship,Bachelor Degree,Asian,46-55,Open Relationship,Masters,7-9 months,1-2,No,8.0,8.0,5.0,Monthly Allowance,,"$2k-$2,999",sugar_daddy,1.5,2500.0,1666.6666666666667
Massachusetts,Boston,White / Caucasian,18-25,Single,Some College,East Indian,36-45,Single,Doctorate,1-3 months,3-4,No,8.0,5.0,7.0,Pay Per Meet (PPM),$300-$399,,sugar_daddy,3.5,1225.0,350.0
Massachusetts,Boston,White / Caucasian,26-35,Single,Masters,White / Caucasian,56-65,Single,Some College,4-6 months,1-2,Yes,7.0,9.0,8.0,Pay Per Meet (PPM),$600-$699,,sugar_daddy,1.5,975.0,650.0
Massachusetts,Boston,White / Caucasian,26-35,Single,Some College,Asian,46-55,Separated,Doctorate,1-3 months,3-4,No,9.0,8.0,8.0,Pay Per Meet (PPM),$400-$499,,sugar_daddy,3.5,1575.0,450.0
Massachusetts,Boston,White / Caucasian,26-35,Single,Some College,White / Caucasian,46-55,Separated,Doctorate,10-12 months,3-4,Yes,8.0,8.0,9.0,Monthly Allowance,,"$1k- $1,999",sugar_daddy,3.5,1500.0,428.57142857142856
Massachusetts,somerville,White / Caucasian,18-25,Single,High School Diploma,White / Caucasian,46-55,Single,Bachelor Degree,More than 1 year,1-2,Yes,9.0,7.0,8.0,Monthly Allowance,,"$1k- $1,999",sugar_daddy,1.5,1500.0,1000.0
Massachusetts,Taunton,don't have/don't care,18-25,Single,Some College,Mixed,18-25,Single,Associate Degree,4-6 months,1-2,Yes,5.0,5.0,5.0,Pay Per Meet (PPM),< $300,,sugar_daddy,1.5,225.0,150.0
Massachusetts,Worcester,,18-25,Single,Some College,White / Caucasian,36-45,Single,Some College,Less than a month,3-4,Yes,7.0,7.0,7.0,Pay Per Meet (PPM),$300-$399,,sugar_daddy,3.5,1225.0,350.0
Massachusetts,Boston,White / Caucasian,18-25,Single,Bachelor Degree,White / Caucasian,26-35,Single,Doctorate,1-3 months,1-2,No,10.0,10.0,10.0,Pay Per Meet (PPM),< $300,,sugar_daddy,1.5,225.0,150.0
Massachusetts,Boston,White / Caucasian,26-35,Single,Bachelor Degree,White / Caucasian,26-35,Single,Bachelor Degree,Less than a month,1-2,Yes,1.0,1.0,1.0,Pay Per Meet (PPM),< $300,,sugar_daddy,1.5,225.0,150.0
New Hampshire,Manchester,White / Caucasian,26-35,Single,High School Diploma,Latin / Hispanic,46-55,Separated,Bachelor Degree,Less than a month,3-4,Yes,7.0,7.0,7.0,Monthly Allowance,,"$1k- $1,999",sugar_daddy,3.5,1500.0,428.57142857142856
New Hampshire,Manchester,White / Caucasian,26-35,Single,High School Diploma,Latin / Hispanic,36-45,Single,Masters,Less than a month,1-2,No,7.0,8.0,6.0,Pay Per Meet (PPM),$400-$499,,sugar_daddy,1.5,675.0,450.0
New Jersey,Hoboken,Asian,18-25,Single,Some College,White / Caucasian,36-45,Divorced,Some College,1-3 months,5-6,Yes,8.0,9.0,6.0,Monthly Allowance,,"$5k-$5,999",sugar_daddy,5.5,5500.0,1000.0
New Jersey,Princeton,Mixed,18-25,Single,Some College,White / Caucasian,56-65,Single,Some College,Less than a month,1-2,Yes,9.0,8.0,8.0,Pay Per Meet (PPM),$600-$699,,sugar_daddy,1.5,975.0,650.0
New Jersey,Cherry hill,White / Caucasian,18-25,Single,Masters,White / Caucasian,46-55,Single,Masters,1-3 months,3-4,Yes,8.0,7.0,8.0,Pay Per Meet (PPM),< $300,,sugar_daddy,3.5,525.0,150.0
New Jersey,Wall,White / Caucasian,18-25,Single,Bachelor Degree,White / Caucasian,46-55,Single,Masters,Less than a month,3-4,No,8.0,8.0,8.0,Pay Per Meet (PPM),< $300,,sugar_daddy,3.5,525.0,150.0
New Jersey,Ridgewood,White / Caucasian,18-25,Single,High School Diploma,White / Caucasian,56-65,Single,Masters,Less than a month,5-6,No,8.0,8.0,8.0,Pay Per Meet (PPM),< $300,,sugar_daddy,5.5,825.0,150.0
New Jersey,Mount Laurel,White / Caucasian,18-25,Single,High School Diploma,White / Caucasian,56-65,Single,Masters,4-6 months,5-6,No,8.0,8.0,8.0,Pay Per Meet (PPM),< $300,,sugar_daddy,5.5,825.0,150.0
New Jersey,Wall,White / Caucasian,18-25,Single,High School Diploma,White / Caucasian,46-55,Single,Masters,Less than a month,5-6,No,8.0,8.0,8.0,Pay Per Meet (PPM),< $300,,sugar_daddy,5.5,825.0,150.0
New Jersey,Hoboken,Mixed,56-65,Open Relationship,Bachelor Degree,Mixed,56-65,Open Relationship,Doctorate,7-9 months,5-6,Yes,10.0,10.0,10.0,Monthly Allowance,,"$2k-$2,999",sugar_daddy,5.5,2500.0,454.54545454545456
New Jersey,Long Branch,White / Caucasian,26-35,Open Relationship,Some College,White / Caucasian,36-45,Open Relationship,Bachelor Degree,4-6 months,3-4,No,8.0,8.0,8.0,Pay Per Meet (PPM),$300-$399,,sugar_daddy,3.5,1225.0,350.0
New Jersey,Jersey city,White / Caucasian,26-35,Single,Some College,Black/African Descent,36-45,Single,Bachelor Degree,Less than a month,1-2,Yes,10.0,10.0,10.0,Monthly Allowance,,"$1k- $1,999",sugar_daddy,1.5,1500.0,1000.0
New Jersey,Newark,White / Caucasian,36-45,Single,Some College,White / Caucasian,66-75,Single,Some College,1-3 months,3-4,Yes,7.0,7.0,6.0,Pay Per Meet (PPM),$500-$599,,sugar_daddy,3.5,1925.0,550.0
New Jersey,Red Bank,White / Caucasian,36-45,Divorced,Some College,White / Caucasian,66-75,Divorced,Masters,7-9 months,1-2,Yes,2.0,5.0,5.0,Pay Per Meet (PPM),$700-$799,,sugar_daddy,1.5,1125.0,750.0
New Jersey,Mahwah,White / Caucasian,26-35,Divorced,Some College,White / Caucasian,36-45,Married,Some College,1-3 months,1-2,No,8.0,8.0,7.0,Pay Per Meet (PPM),< $300,,sugar_daddy,1.5,225.0,150.0
New Jersey,Edison,White / Caucasian,26-35,Open Relationship,Some College,East Indian,36-45,Divorced,Bachelor Degree,More than 1 year,1-2,Yes,8.0,10.0,7.0,Pay Per Meet (PPM),$900-$999,,sugar_daddy,1.5,1425.0,950.0
New Jersey,Princeton,Asian,18-25,Single,Some College,White / Caucasian,56-65,Single,Some College,7-9 months,1-2,Yes,8.0,6.0,8.0,Pay Per Meet (PPM),$600-$699,,sugar_daddy,1.5,975.0,650.0
New Jersey,Paterson,Latin / Hispanic,26-35,Married,Associate Degree,Latin / Hispanic,26-35,Married,Bachelor Degree,1-3 months,5-6,Yes,5.0,5.0,5.0,Pay Per Meet (PPM),< $300,,sugar_daddy,5.5,825.0,150.0
New Jersey,Paramus,White / Caucasian,18-25,Single,Bachelor Degree,Asian,36-45,Single,Bachelor Degree,1-3 months,1-2,No,7.0,7.0,7.0,Pay Per Meet (PPM),$400-$499,,sugar_daddy,1.5,675.0,450.0
New Jersey,Trenton,White / Caucasian,26-35,Single,Some College,White / Caucasian,36-45,Married,Bachelor Degree,4-6 months,3-4,No,7.0,5.0,5.0,Pay Per Meet (PPM),$300-$399,,sugar_daddy,3.5,1225.0,350.0
New Jersey,Newark,Black/African Descent,26-35,Single,Associate Degree,Black/African Descent,36-45,Single,Masters,Less than a month,3-4,No,6.0,7.0,9.0,Pay Per Meet (PPM),$500-$599,,sugar_daddy,3.5,1925.0,550.0
New York,New York,White / Caucasian,26-35,Single,Some College,East Indian,26-35,Married,Masters,4-6 months,1-2,No,9.0,9.0,9.0,Pay Per Meet (PPM),$300-$399,,sugar_daddy,1.5,525.0,350.0
New York,New york,White / Caucasian,18-25,Open Relationship,Bachelor Degree,White / Caucasian,36-45,Married,Doctorate,1-3 months,3-4,No,9.0,6.0,6.0,Gifts and Experiences,,"$4k-$4,999",sugar_daddy,3.5,4500.0,1285.7142857142858
New York,New York City,Asian,18-25,Single,Bachelor Degree,Asian,26-35,Single,Masters,1-3 months,5-6,No,9.0,7.0,8.0,Monthly Allowance,,"$2k-$2,999",sugar_daddy,5.5,2500.0,454.54545454545456
New York,New York,White / Caucasian,26-35,Single,Bachelor Degree,Asian,36-45,Divorced,Bachelor Degree,7-9 months,10+,Yes,10.0,10.0,10.0,Monthly Allowance,,$10k or more,sugar_daddy,10.0,10000.0,1000.0
New York,Cape Vincent,White / Caucasian,26-35,Widow,Bachelor Degree,White / Caucasian,36-45,Single,Masters,Less than a month,1-2,Yes,10.0,10.0,10.0,Pay Per Meet (PPM),< $300,,sugar_daddy,1.5,225.0,150.0
New York,Hampton Bays,White / Caucasian,26-35,Single,Some College,White / Caucasian,56-65,Divorced,Bachelor Degree,1-3 months,3-4,Yes,7.0,7.0,8.0,Pay Per Meet (PPM),$900-$999,,sugar_daddy,3.5,3325.0,950.0
New York,NYC,White / Caucasian,18-25,Single,Some College,Asian,26-35,Single,Bachelor Degree,More than 1 year,5-6,Yes,8.0,5.0,6.0,Gifts and Experiences,,"$3k-$3,999",sugar_daddy,5.5,3500.0,636.3636363636364
New York,Rochester,White / Caucasian,26-35,Single,Bachelor Degree,White / Caucasian,66-75,Married,Masters,4-6 months,3-4,Yes,7.0,8.0,7.0,Pay Per Meet (PPM),$300-$399,,sugar_daddy,3.5,1225.0,350.0
New York,westchester,White / Caucasian,26-35,Single,High School Diploma,White / Caucasian,56-65,Divorced,Bachelor Degree,1-3 months,3-4,Yes,8.0,8.0,8.0,Pay Per Meet (PPM),$300-$399,,sugar_daddy,3.5,1225.0,350.0
New York,Buffalo,White / Caucasian,18-25,Single,Some College,White / Caucasian,26-35,Single,Bachelor Degree,7-9 months,5-6,Yes,8.0,10.0,7.0,Monthly Allowance,,"$4k-$4,999",sugar_daddy,5.5,4500.0,818.1818181818181
New York,New York,East Indian,18-25,Single,Some College,East Indian,46-55,Married,Masters,1-3 months,1-2,No,6.0,5.0,2.0,Pay Per Meet (PPM),$800-$899,,sugar_daddy,1.5,1275.0,850.0
New York,Flushing,Asian,26-35,Single,Bachelor Degree,Asian,46-55,Married,Masters,1-3 months,5-6,Yes,9.0,9.0,10.0,Pay Per Meet (PPM),$900-$999,,sugar_daddy,5.5,5225.0,950.0
New York,NYC,Mixed,26-35,Single,Bachelor Degree,White / Caucasian,36-45,Married,Bachelor Degree,4-6 months,3-4,Yes,6.0,4.0,3.0,Monthly Allowance,,"$2k-$2,999",sugar_daddy,3.5,2500.0,714.2857142857143
New York,New york,Asian,18-25,Single,High School Diploma,Asian,36-45,Single,Bachelor Degree,1-3 months,1-2,Yes,5.0,5.0,5.0,Pay Per Meet (PPM),$600-$699,,sugar_daddy,1.5,975.0,650.0
New York,Brooklyn,,18-25,Single,High School Diploma,Black/African Descent,26-35,Single,High School Diploma,Less than a month,1-2,No,8.0,10.0,5.0,Pay Per Meet (PPM),$400-$499,,sugar_daddy,1.5,675.0,450.0
New York,New York,White / Caucasian,26-35,Single,Associate Degree,White / Caucasian,46-55,Married,Bachelor Degree,1-3 months,1-2,No,2.0,5.0,5.0,Pay Per Meet (PPM),$500-$599,,sugar_daddy,1.5,825.0,550.0
New York,New York,Asian,26-35,Single,Bachelor Degree,Asian,46-55,Married,Masters,More than 1 year,3-4,Yes,8.0,8.0,8.0,Pay Per Meet (PPM),"$1k - $1,999",,sugar_daddy,3.5,5250.0,1500.0
New York,Poughkeepsie,Black/African Descent,18-25,Single,Bachelor Degree,White / Caucasian,56-65,Married,Masters,More than 1 year,7-8,No,8.0,7.0,8.0,Monthly Allowance,,"$1k- $1,999",sugar_daddy,7.5,1500.0,200.0
New York,Syracuse,White / Caucasian,18-25,Single,Some College,White / Caucasian,36-45,Open Relationship,Bachelor Degree,Less than a month,3-4,Yes,7.0,5.0,7.0,Pay Per Meet (PPM),$500-$599,,sugar_daddy,3.5,1925.0,550.0
New York,NYC,Latin / Hispanic,18-25,Single,Some College,Middle Eastern,26-35,Single,Bachelor Degree,Less than a month,1-2,No,8.0,8.0,9.0,Pay Per Meet (PPM),$300-$399,,sugar_daddy,1.5,525.0,350.0
New York,Syracuse,White / Caucasian,18-25,Single,High School Diploma,White / Caucasian,36-45,Open Relationship,Bachelor Degree,Less than a month,1-2,No,8.0,5.0,5.0,Pay Per Meet (PPM),$500-$599,,sugar_daddy,1.5,825.0,550.0
New York,New York,White / Caucasian,26-35,Single,Masters,White / Caucasian,56-65,Divorced,Masters,More than 1 year,10+,Yes,9.0,9.0,10.0,Monthly Allowance,,"$2k-$2,999",sugar_daddy,10.0,2500.0,250.0
New York,Poughkeepsie,White / Caucasian,18-25,Single,Bachelor Degree,Black/African Descent,26-35,Single,Associate Degree,More than 1 year,7-8,Yes,3.0,4.0,7.0,Pay Per Meet (PPM),$500-$599,,sugar_daddy,7.5,4125.0,550.0
New York,New York,Asian,26-35,Married,Doctorate,Asian,46-55,Married,Masters,More than 1 year,1-2,Yes,7.0,8.0,7.0,Pay Per Meet (PPM),"$1k - $1,999",,sugar_daddy,1.5,2250.0,1500.0
New York,Albany,White / Caucasian,26-35,Single,Some College,White / Caucasian,46-55,Single,Bachelor Degree,Less than a month,1-2,Yes,7.0,7.0,7.0,Pay Per Meet (PPM),$300-$399,,sugar_daddy,1.5,525.0,350.0
New York,Manhattan,White / Caucasian,36-45,Open Relationship,Masters,White / Caucasian,36-45,Open Relationship,Masters,More than 1 year,3-4,No,5.0,10.0,9.0,Pay Per Meet (PPM),$500-$599,,sugar_daddy,3.5,1925.0,550.0
New York,New York,White / Caucasian,26-35,Single,Bachelor Degree,East Indian,46-55,Open Relationship,Masters,10-12 months,1-2,Yes,6.0,7.0,6.0,Pay Per Meet (PPM),$700-$799,,sugar_daddy,1.5,1125.0,750.0
New York,New York City,Asian,26-35,Single,Masters,Asian,46-55,Married,Doctorate,More than 1 year,3-4,Yes,8.0,7.0,10.0,Monthly Allowance,,"$2k-$2,999",sugar_daddy,3.5,2500.0,714.2857142857143
